user_id,work_id,rating_value,rated_at
540,6171364943502810346,8,2023-04-03 00:35:39
126,8331421225340668988,2,2023-01-21 03:57:09
605,995470223908056415,0,2025-03-12 14:25:30
319,11978685811554600893,4,2023-04-18 12:42:46
768,12534884647071616184,1,2023-09-23 06:17:05
271,10215281757941900950,9,2023-05-20 11:38:59
715,11879755830957784481,6,2024-04-24 13:36:50
1394,6985607493005516887,5,2024-08-14 21:38:52
1002,6847856565259607541,8,2024-09-24 18:51:50
321,5925481917895984864,10,2024-12-17 03:48:52
1442,673313453569277238,7,2023-12-05 11:01:15
31,9441685605489092694,1,2023-03-20 11:08:38
748,9423265060242351049,4,2023-10-26 16:48:07
181,1805359206898694804,9,2023-04-03 13:58:38
887,12322900813009495095,5,2024-08-07 05:21:16
1129,17783535988419829071,3,2023-08-04 09:33:16
803,7355649288521774030,1,2023-03-16 03:31:31
888,736760166615814461,4,2025-08-27 01:02:00
918,3423468691525837147,4,2023-03-24 18:11:41
197,15029057737906404564,9,2024-07-27 22:42:32
1475,16928153120534003439,0,2024-08-19 23:04:39
1364,11234633751355095893,0,2024-04-08 14:46:38
1060,10565960319909568097,0,2025-10-27 08:03:01
886,8438690852068353207,3,2025-04-28 18:45:15
339,13567055694252894332,10,2025-04-23 15:56:11
19,8478802421194203047,8,2025-06-24 13:51:58
556,1958230453915808647,9,2023-10-18 18:37:41
1267,9351327158068667577,8,2024-01-28 06:43:06
570,748370816482128434,6,2024-11-04 15:43:52
1143,9043740725799216334,3,2025-09-30 21:41:49
153,7183063634327320380,5,2025-02-23 21:46:27
502,14215289750482915190,2,2024-09-16 18:21:45
571,287359543257457047,3,2023-01-28 11:32:30
841,10182655335940343543,5,2024-11-13 15:03:44
495,15755994028406490461,9,2025-10-30 09:45:37
891,2384306315260130162,7,2025-08-27 13:04:18
584,15655434607490814169,5,2024-11-17 09:47:16
686,11968043431626915885,6,2024-01-21 17:22:41
234,16073992158994912069,4,2024-06-20 09:18:19
1287,9387054493446286221,4,2023-12-12 14:03:09
890,4950303801549266188,10,2025-01-21 07:57:40
679,12147152076566097706,4,2023-01-17 13:50:21
567,17045873362101245281,10,2024-09-30 07:47:35
1074,7479660651366470053,3,2023-12-30 19:50:01
210,7920314850406675017,0,2024-07-16 08:12:38
334,1395610553370340732,1,2023-09-14 16:16:05
383,15995274240773076699,1,2024-07-14 04:51:25
793,4655035368177761539,3,2024-04-21 19:24:42
283,8571878567437959273,8,2025-04-10 06:44:14
1475,13034599306631940377,6,2025-03-30 00:45:47
1012,1603460940284014428,4,2024-07-01 00:57:00
419,15423878497976933926,2,2024-08-09 22:01:11
405,15942415007593410592,0,2025-01-25 06:21:44
307,3784285641422560281,10,2025-08-24 06:06:07
1285,8302914372371952123,3,2023-07-13 04:31:36
161,13938456671492817025,0,2023-09-11 23:12:05
511,10558637506915189469,9,2024-02-21 07:09:06
145,13881243328464782197,1,2024-05-26 21:22:33
1004,12970545584992011171,9,2024-02-26 23:20:58
694,1455347386013932898,5,2024-07-24 14:54:03
1182,13572001569470916755,1,2024-02-02 10:11:33
1084,16503261650244631388,10,2024-05-10 08:30:50
233,2844701994015317394,0,2023-02-17 06:26:27
486,18164171803132734231,7,2024-04-18 18:48:19
1048,12239273747259501205,5,2024-01-28 13:05:49
709,12645178567171696193,9,2024-03-29 22:38:29
665,15214008730442783121,2,2025-04-22 22:49:21
536,15151458397309795335,5,2024-10-13 08:55:35
586,5489947629152122214,4,2023-10-08 19:31:44
695,3097089897810451102,5,2024-07-08 09:44:08
1130,7483101727566068694,9,2023-12-29 15:05:08
830,8555552173532441101,6,2023-02-20 07:24:50
1401,16460931161242975055,0,2024-05-04 22:25:44
260,8216941510715002298,7,2025-06-23 10:20:27
216,8375468268891228517,6,2025-04-27 15:11:12
665,15947066254355204371,1,2024-06-23 17:45:08
1403,4135049258043446751,1,2023-11-11 13:18:23
1189,7064607270254947812,1,2024-06-19 16:38:25
517,11656002685975923712,7,2023-12-04 21:43:03
1160,2000626795373918487,9,2023-10-30 11:01:36
898,3269701461259251915,8,2025-06-24 02:32:34
1168,6420606629464947259,7,2025-10-24 04:43:32
357,5840445879028254167,8,2023-12-23 16:27:43
404,11471885461734239505,3,2023-07-18 16:09:16
1175,6676509643870621924,8,2024-01-31 07:52:28
356,3035842204013167010,9,2025-08-17 10:41:14
383,9956980847301544181,5,2023-11-03 01:14:40
1058,2791809791970836639,1,2024-04-06 13:42:17
1481,10100810828599613934,8,2024-09-24 10:48:17
550,16765760300421322452,4,2024-06-09 18:50:49
817,18349924431520905988,2,2024-06-23 16:02:31
274,16344082053917708859,2,2023-02-13 16:00:06
242,1573411874990716547,8,2024-06-22 17:30:05
1402,16966942304657152675,4,2024-02-11 02:38:25
628,7501346169312747443,2,2023-08-19 13:40:40
1037,9320289541677612552,0,2024-10-04 13:38:53
870,1773993620430498854,7,2024-06-11 04:02:02
121,17736196517844038181,9,2025-05-08 15:18:18
1070,755250541052918184,0,2023-02-14 11:45:35
365,4664810610826359612,8,2024-05-26 02:01:23
1164,5809357403242989455,3,2025-02-15 21:19:21
516,4571679826618576524,1,2023-06-02 10:47:41
913,5734989890721933845,5,2025-05-05 09:57:13
310,12773065786182561936,7,2023-01-14 12:30:03
704,33904407189107942,10,2025-10-18 14:33:25
255,3677788714664759118,1,2024-02-08 20:45:47
1042,6984170246256708934,4,2024-11-06 13:26:25
472,4087050016910774179,9,2025-09-06 11:45:31
681,14048497767732202404,1,2025-07-30 12:49:46
518,5911784192622266476,1,2024-06-08 21:08:29
79,9042490919703455907,10,2025-01-13 22:35:33
598,7100461037405867219,6,2025-05-08 07:45:54
1039,3297247901879579320,1,2024-08-24 12:42:13
790,12751500691415677177,6,2025-03-19 07:53:11
794,16856723818823748436,0,2023-02-17 04:17:37
84,10707396998329674859,4,2024-09-03 11:48:06
1086,10176497438247887689,7,2025-10-28 15:49:26
220,6067228390119531179,7,2024-10-07 01:15:30
734,9032763975376026626,9,2025-03-12 21:51:02
1045,8386111487462672471,7,2023-01-06 14:18:48
868,15419331306867675985,6,2025-06-30 10:59:43
751,13156710747408605376,9,2025-03-22 17:52:27
1101,14120294726929354780,6,2023-02-15 18:44:08
1288,3254527422454745404,1,2023-09-27 00:07:27
132,3179890150495317190,8,2025-08-22 21:21:39
738,4262628494036905990,1,2024-05-26 09:09:22
1152,15236831074862842474,7,2025-10-11 12:44:22
313,18380282914401878929,2,2024-11-30 09:40:26
1371,3292533995201942773,8,2024-03-07 16:57:55
1361,16399797185454598742,7,2025-05-25 05:34:45
254,17517653889524496182,5,2023-01-06 21:46:57
630,16600481573616690467,2,2025-03-15 00:52:29
604,8896484041551390079,9,2024-09-02 15:52:04
615,1098727330974158612,6,2023-05-08 12:19:29
186,13362968962533560328,3,2023-05-02 19:15:22
1172,7281038641322587400,10,2025-09-09 09:22:58
1182,4079163327097061661,1,2023-05-07 15:33:08
1348,6078913702232908379,2,2024-11-12 00:32:00
296,12332277556924674396,7,2025-07-06 18:33:26
41,11513522044659729518,9,2024-10-09 14:25:35
236,10548832045689652677,5,2024-05-03 14:00:00
1074,3603277533826058876,3,2025-08-05 17:59:11
285,4942647922134602601,4,2023-08-01 00:30:00
551,16561532825238834730,5,2024-08-27 02:38:22
1208,7396577715827250263,5,2024-07-22 13:19:10
1109,16612907012096663806,0,2025-04-15 16:08:26
1084,13545144910955684103,7,2023-02-03 02:51:14
407,4161054254778672608,3,2023-07-14 08:43:01
611,8784865620333431785,9,2025-02-17 04:55:37
985,7855305117653843813,10,2024-08-17 06:57:09
1026,8812917740046685954,2,2025-01-11 23:54:33
567,7399019894211369683,0,2023-10-10 10:31:43
1447,4330019488354979656,4,2023-03-08 10:33:19
296,7039970577649193364,6,2024-02-01 12:36:20
901,1846068905359802356,2,2024-10-24 04:56:21
566,12134533605075265219,1,2025-04-26 10:29:46
1371,15026821525697591879,10,2023-10-16 03:17:17
1090,12239273747259501205,9,2025-09-25 18:43:03
266,11333555784794187150,4,2024-06-03 04:17:01
888,3612920567398490797,1,2024-12-01 07:13:17
85,10601919905738116281,5,2024-12-06 23:22:54
191,15788539082965157024,6,2023-03-30 08:34:02
841,4155555663746611519,3,2024-02-25 09:54:37
531,15807807085177600134,3,2025-05-22 22:25:56
393,5153278414858804534,7,2025-08-17 23:18:16
948,5766138162163612274,10,2023-12-10 17:01:07
197,623405458824039480,10,2023-02-17 22:56:10
1159,12789013103923550883,8,2024-04-21 18:52:31
1470,16991984409185501501,5,2023-09-20 12:18:45
1207,14436610113586854659,7,2023-06-04 21:34:25
299,5242452574937669676,2,2024-03-25 12:29:51
950,13460899447319782232,0,2024-11-24 11:35:22
311,1848842021867516599,3,2024-02-29 17:35:17
1449,5367209159721442842,4,2025-04-26 06:09:59
1061,15735149199118758956,4,2025-07-27 09:23:10
1466,5969889465863051284,8,2024-01-23 18:33:01
368,3015548156004427640,6,2025-10-14 19:39:32
20,733618389136844430,0,2025-08-08 17:51:06
1025,6026454620735695805,0,2024-03-09 23:20:48
840,5853761051039712620,4,2023-12-07 15:31:24
1472,12976557899768389480,10,2024-05-09 16:30:58
1259,18024152835177262256,10,2024-01-22 14:16:47
667,12781717369780709351,5,2023-07-03 05:11:21
515,6387499609493028031,1,2024-04-05 17:33:05
1269,15416601600072456153,0,2023-01-02 14:01:43
866,598597876639787486,10,2025-05-04 02:45:07
459,4815153254203003169,8,2024-05-10 18:41:38
696,4417957910984438153,0,2023-08-19 23:57:47
1440,9730738951377913402,8,2023-01-30 22:04:56
1099,8518455343275367880,4,2024-08-21 09:53:53
1395,8285972556213081257,2,2024-05-28 18:06:13
614,12765018550849679865,3,2024-01-02 05:00:13
262,7709890491723439997,4,2024-05-24 10:00:18
659,9665475306265335253,1,2024-01-02 18:25:14
136,12410475713113162110,1,2025-04-04 10:29:37
493,4411386228745356889,4,2024-05-28 18:40:41
95,11344603814513345280,6,2024-10-29 12:52:54
818,18153114450133865503,8,2025-02-03 06:49:40
1498,5455535323313822974,10,2024-09-20 00:53:00
326,12291496402824500146,1,2023-02-06 16:14:51
642,16632962602988795007,1,2025-06-30 09:31:15
1483,17711723952368981421,1,2023-09-10 13:29:30
374,17422087931155693479,9,2023-07-12 17:01:37
151,200633817413021974,8,2023-07-20 23:51:09
1259,10516135040901468789,4,2023-01-30 14:20:03
1393,713372091260369807,9,2025-10-04 04:15:59
251,3415152498957848558,2,2025-07-19 12:09:01
710,5874037768492272276,6,2025-04-20 06:38:01
457,15230111273661677301,5,2025-04-13 06:28:14
825,13933087018932403453,9,2025-01-31 09:45:37
1219,1764557070531148794,10,2024-03-13 10:46:44
32,2732155355671856705,2,2024-07-16 11:08:37
165,10463330719421444293,2,2023-12-06 15:34:18
832,15104846719135230408,5,2023-02-11 14:02:43
918,8859456285034617882,6,2024-04-03 07:06:45
44,9091893278709142118,10,2023-05-29 04:54:30
353,7846220076009412777,1,2023-09-29 10:18:44
745,7188895434221387419,5,2024-03-30 22:05:28
1305,166513139328450887,9,2025-04-16 21:38:58
1068,8852251642570232608,8,2025-03-13 16:20:14
14,12176824880830924333,4,2023-03-27 17:28:27
277,10506720659009776431,6,2025-02-23 09:46:23
1287,6469454663808826033,1,2025-05-01 11:27:37
1251,842053281208650254,10,2024-12-31 03:56:41
743,11336807348645806209,9,2024-12-01 09:15:18
54,17616135751124914167,0,2024-04-22 21:03:53
571,17586627258094237542,1,2023-07-28 15:36:12
1150,10955096446324547119,9,2023-10-13 12:35:50
1430,16294518961166422366,2,2024-02-25 00:16:50
204,4043357281457779504,7,2023-12-03 03:35:19
1390,13132365708942952636,10,2023-04-02 19:14:28
164,13152956474105533996,2,2023-11-20 19:50:27
1226,3484654203020061986,1,2023-02-22 15:33:35
1275,6146331960901026160,8,2024-03-31 22:15:39
1353,771163999516348387,1,2024-09-27 06:13:06
209,10391926720699050618,9,2023-11-16 20:20:05
1088,17458929476096773504,6,2023-02-26 19:27:24
1042,7989335790935101098,0,2024-10-14 02:52:44
104,13631530297361907764,6,2024-05-13 13:23:17
1428,11807487186119092356,9,2024-01-25 01:27:35
650,5711499342874180679,0,2024-06-10 01:52:43
1413,8356724113067448673,2,2023-12-24 06:31:24
1144,3364152894530606909,2,2025-09-10 12:51:46
522,1992362798237104869,0,2025-09-05 22:21:11
1472,3270638524375554565,9,2024-07-19 15:39:06
324,13952249235330854650,3,2024-05-05 23:52:50
636,17682600240660444282,10,2024-10-14 17:36:08
942,13321758397691013111,6,2024-11-06 04:43:08
503,7943773614768345998,2,2024-02-16 08:51:59
766,9468242800561405684,9,2024-04-13 07:28:06
1460,9048495256968020681,0,2025-02-08 00:00:35
978,4710333461143667719,8,2023-02-24 16:47:57
1105,1098727330974158612,3,2023-07-01 06:03:32
1144,17280180735886027987,1,2025-09-19 07:15:40
846,7003512717861295021,7,2024-12-31 00:31:05
990,17425658847386084327,1,2024-03-10 18:55:16
774,8810467574522983574,5,2025-01-16 09:52:15
1399,12542761101644318795,2,2025-07-19 00:14:35
470,789791141446104801,0,2024-05-11 04:07:51
967,911973341928059579,6,2025-02-18 21:40:05
453,17074494267917621519,2,2023-01-11 01:23:09
466,12162748369043563077,0,2024-03-22 02:22:39
936,15318258567766239679,0,2025-10-04 21:06:26
799,14474914282013389820,1,2025-07-12 09:56:45
1240,8489438237167878533,8,2023-12-05 05:05:00
34,14334838973192774237,0,2025-10-18 00:30:28
1156,17135864419419969733,1,2024-01-16 15:11:34
1241,5614984371003620992,6,2023-08-31 00:00:20
73,295560057482398779,10,2025-06-28 11:27:03
1196,733314213205610071,2,2025-09-16 04:26:36
874,9581979224408388612,1,2023-04-05 15:43:04
572,17624787767894059353,9,2025-04-29 14:17:38
723,3390399969868700256,5,2024-01-01 08:38:46
303,18164490591489325729,8,2023-08-30 09:08:31
1080,1733211329969064354,3,2024-06-14 03:05:39
785,17103503550332215846,7,2025-05-06 07:22:53
224,8176021597684290434,10,2024-11-16 21:34:28
647,14169132315869021792,8,2024-10-13 01:39:52
295,17429198840961651807,2,2024-08-08 15:44:27
1239,7736799238978817961,7,2024-03-17 05:52:46
413,10603756615588854378,4,2025-02-18 00:29:43
360,9955457973817032576,3,2024-03-08 08:13:21
24,8585435909266372616,9,2025-05-12 08:29:03
263,5619035910086754242,8,2025-06-01 04:10:07
1237,2761368735287046751,8,2024-04-01 19:04:15
1097,9975429447765862349,2,2024-10-02 08:03:34
551,10018737907591094609,9,2025-05-29 20:39:25
525,3075928249632988347,6,2023-08-01 06:12:43
179,7621600683072798103,9,2024-01-03 14:41:42
4,2244260317994858901,5,2024-12-04 02:32:18
86,15614812010471185717,2,2024-08-06 07:52:28
1063,10593744781461896920,4,2023-07-18 04:18:08
1299,9859067423173851132,9,2024-02-28 10:44:39
179,4375374349683640289,8,2025-04-21 02:42:00
776,9660059415845494828,1,2025-01-08 15:43:56
403,668931678798804047,3,2023-08-26 06:38:52
42,7647688609767024810,10,2024-11-20 08:25:52
771,4608054297344064733,1,2023-11-04 02:41:50
860,14842476358882844542,10,2023-11-25 05:22:58
1285,8876302287162208442,8,2025-05-08 21:01:02
1073,9955941451959462778,5,2023-02-18 10:06:13
889,1726468688496223376,6,2023-04-16 18:33:06
1422,9163566451032516466,3,2023-09-18 22:22:55
1318,565794864279791389,0,2023-04-11 17:15:01
529,7970452454980196389,8,2024-12-06 00:09:47
179,8167194261812374341,10,2023-12-11 09:28:43
1401,16016724413261583149,7,2025-08-25 00:52:08
1149,6820527389536700940,10,2023-05-05 02:35:31
1189,16417636772028908017,0,2024-07-11 12:40:53
1338,1086701587686058394,8,2023-10-22 12:48:04
932,13187522492431608076,0,2023-11-03 23:41:56
296,11986073519208200054,5,2024-02-03 18:28:38
1067,7769535595855342613,10,2024-10-01 08:41:02
1389,12785726752050009429,9,2025-04-02 00:18:29
885,4109479109432726967,9,2025-04-04 10:50:32
736,15336922436592036730,9,2024-03-27 18:41:33
971,9854112364865068635,3,2024-06-29 21:21:37
1464,18079618838081526629,9,2024-09-20 07:40:29
982,17338870576651254857,3,2023-01-16 13:01:53
1138,6934064779535041679,7,2023-11-24 12:23:40
894,6638028319328631787,8,2024-07-26 22:04:31
364,6181520780197416109,5,2023-07-28 02:02:35
842,8950673300303624335,4,2024-11-30 15:01:01
936,17729887278103149813,7,2023-04-07 08:54:38
889,14850943849499376228,5,2025-02-12 07:57:10
1465,16612907012096663806,5,2024-06-04 17:36:00
1105,4458369306702812935,2,2024-04-14 19:11:07
673,7014034595705954925,8,2025-04-25 02:31:29
980,3296749619013223796,8,2025-06-15 06:01:15
686,6591734985184884017,9,2025-06-15 01:57:23
27,9750496720941856795,5,2023-06-28 11:17:33
312,16551765223668188886,9,2024-05-10 16:57:27
1192,3220998428441869665,4,2023-12-17 01:05:26
1206,12424392131735319941,2,2023-07-20 19:32:49
1125,18277849789327254605,6,2023-08-24 21:18:52
342,5965009627625629593,3,2025-04-20 11:06:00
491,3862734155234283712,6,2025-08-20 06:22:33
526,14784045829426607971,3,2025-01-09 09:15:22
681,8592644527400649018,8,2023-01-09 06:59:35
748,10351914706538858328,5,2024-08-13 04:11:48
1389,10023213488770764792,0,2024-03-28 09:52:12
327,16425630544795295558,6,2023-12-04 18:35:55
77,14267403038287491041,6,2023-01-29 15:02:26
456,12965366807800564016,2,2023-11-19 11:17:35
734,5181687983778647977,3,2025-03-20 03:02:28
199,16231696129779990720,10,2024-10-13 05:21:50
1206,7734838814028573717,3,2024-11-20 16:02:17
30,5123423012370731026,10,2025-03-17 10:29:17
1085,13162548365189082381,7,2024-06-20 20:26:01
86,10943926289733980333,10,2024-10-02 02:32:41
1031,3515959815666751387,4,2023-04-14 01:36:32
347,14635687740255275306,10,2025-04-20 15:42:10
520,1237371692359312933,2,2023-04-10 06:43:34
921,2062179846642292064,5,2025-02-24 19:46:47
1366,11345222698836816632,8,2023-05-07 01:03:13
1291,71839777201762265,6,2023-06-17 12:17:10
101,8528209415249625311,6,2025-08-19 10:13:15
1175,16586983260406160806,5,2025-08-03 07:16:28
329,9487681203786114702,1,2023-06-18 16:15:56
1274,14538165322471864538,0,2025-04-21 08:30:15
1378,16194084511039351881,5,2024-03-02 07:12:25
941,12218752600489839725,9,2024-12-01 09:27:38
1348,1448319711389574750,2,2025-06-26 19:31:22
902,14485592125964237172,10,2023-12-17 07:32:16
509,1228358847286578493,10,2024-04-28 15:19:03
1486,6046180165632762350,10,2025-01-24 19:43:07
167,15871316327217162639,1,2023-11-26 21:26:12
1164,16352942023220510742,5,2025-03-21 08:57:43
1206,18188974473313873578,0,2024-10-12 21:01:54
379,10605276732558859979,5,2023-06-29 23:22:14
976,6063788597104246940,0,2025-06-06 03:08:02
857,6635831265031214246,9,2023-02-16 22:26:50
967,3108952648721103426,6,2023-10-10 02:55:22
1360,13019239631600894942,9,2024-03-01 20:30:11
100,5698785285099933465,10,2024-12-06 01:16:17
654,1800759662543783313,6,2024-06-17 20:59:34
768,608619311824248199,8,2025-01-26 02:40:59
1337,13107535450988764667,1,2025-02-15 00:01:09
105,13891683964405565702,8,2025-08-30 11:03:56
531,14341822566591757867,9,2023-05-26 13:59:25
494,11319925033145366126,0,2025-05-25 14:03:08
970,18029434416544099067,1,2025-03-16 07:21:50
465,4515692181717879477,3,2023-07-24 01:02:50
289,8441557016750936,5,2023-10-03 05:33:59
1466,16562345221424937527,2,2023-08-17 07:30:30
836,10055945286821266619,8,2024-11-30 12:04:57
1223,11102064019272588655,2,2023-11-06 01:33:18
714,13813983409297628722,0,2023-09-15 20:03:24
12,8628345261109670440,6,2024-03-10 21:52:05
1032,16231047325224690577,9,2023-12-30 17:27:33
987,1078920579269304132,9,2025-09-03 01:05:02
1368,4968329295930172354,1,2023-10-09 06:49:46
143,14984923846609060596,3,2024-09-11 08:35:18
605,10868036069550640720,1,2024-03-19 20:59:56
79,11268691437255338197,6,2024-12-25 23:41:21
204,15658794461824921055,6,2023-02-21 12:06:00
202,5624857054109553084,1,2025-06-08 02:12:22
586,1783072133174637211,1,2024-03-25 23:45:59
185,16068259828527105290,7,2024-07-14 22:59:15
663,5536107339755347258,6,2023-04-25 00:07:57
573,4375374349683640289,2,2025-07-11 04:29:21
229,7034341926937009017,3,2023-10-05 17:32:14
4,3517519464124981211,5,2023-05-31 01:37:15
1230,3393401986539957563,4,2024-01-09 06:05:39
1491,14930478480536730309,6,2025-08-01 01:56:42
442,16346900299781248838,5,2023-06-20 21:47:33
1358,4699257774612128783,8,2025-06-22 10:06:30
1495,13740661052312801431,7,2025-02-03 10:13:00
285,17251074033352570873,5,2024-12-26 23:58:13
1377,1295056430104178948,1,2024-02-15 23:55:32
187,15692543560532796384,4,2023-02-16 16:48:42
512,15455405208226665308,0,2025-03-24 17:05:53
1065,3904953954007661011,10,2024-10-30 15:08:03
801,16139849718086878064,9,2023-01-28 03:18:20
1421,7215458953610915349,3,2023-10-14 05:20:10
247,9699426472255768766,9,2024-04-24 07:04:04
832,937004084195847410,7,2024-10-15 09:01:44
183,14470164289576490715,6,2025-10-14 15:18:02
495,279624669448830388,9,2023-02-15 18:34:24
1113,4814700118127217544,0,2024-02-09 06:27:24
1387,16225599462369646417,7,2024-11-28 15:23:42
657,7676191509936305971,6,2023-07-21 08:25:58
254,3854941210284539553,3,2024-02-03 01:54:31
850,3555296620006988351,8,2024-12-24 12:23:55
426,13671572952252176171,3,2025-06-04 04:25:23
820,6974351617796748268,8,2024-05-14 03:25:36
466,3660017218023717,10,2024-08-11 21:34:55
1327,16887802517716148976,10,2024-04-01 22:45:00
1450,17425658847386084327,2,2024-11-07 07:48:09
1275,15088179320215766203,4,2024-11-12 21:45:23
347,13632888994864660088,5,2023-08-16 07:07:13
727,4832052480731776552,9,2023-07-22 13:13:00
318,8775706312617243165,7,2023-01-30 09:17:15
1162,10330838974440952653,0,2023-12-01 12:53:00
63,9387054493446286221,0,2025-03-19 03:07:58
1065,5329682509870100346,3,2023-08-12 07:12:01
171,15775627286546533873,1,2024-08-27 20:48:36
764,13913036893334095128,5,2025-08-20 19:42:22
19,5152654360732056089,2,2023-03-30 11:20:40
295,17615448399911513578,9,2023-04-06 12:49:59
799,11117390053389515938,4,2023-11-09 20:12:06
720,3426020971744734306,1,2023-08-26 19:49:57
1072,7156349433396452296,2,2024-11-04 14:47:16
656,15932381432324571032,0,2024-09-01 23:56:49
901,2308826197068023758,0,2024-04-15 19:01:15
358,5107553060703926968,5,2023-05-02 05:58:49
1259,16008700233270668755,0,2023-04-27 22:13:58
689,13159020405370742106,0,2023-10-17 20:27:37
231,5330589818536858956,1,2023-09-05 08:41:37
31,17023730693247228552,8,2024-11-14 05:05:15
715,2831357149936077876,2,2025-03-11 01:01:23
1476,13907861583129613842,4,2025-03-11 08:21:12
1104,4166564043479918663,7,2024-04-15 10:39:14
126,5108800139311428278,1,2024-03-31 23:31:24
1344,17152325636126553355,6,2024-01-27 16:32:01
1215,16111096911005685936,10,2023-03-28 04:53:42
529,13160316902751665195,7,2024-04-11 07:36:58
581,7712904159028970562,3,2024-04-15 06:29:42
534,10148806250318614026,4,2024-03-17 10:39:16
183,6294102813782677908,8,2025-01-04 15:42:53
669,15236831074862842474,4,2025-05-24 12:15:07
1078,6577706846894054055,6,2025-08-02 11:32:48
773,2334891590662672474,9,2023-05-14 07:59:46
884,6491134746490093563,1,2025-10-02 22:11:26
851,9356142370870961355,8,2023-02-06 21:01:18
1259,1554575092058302606,8,2024-03-01 07:18:56
1241,2305565040465556806,4,2024-09-08 15:27:32
1426,10987208631491523323,4,2023-10-28 22:02:22
823,11619534636798632546,7,2025-06-20 01:36:11
1108,12189586766672575195,10,2024-11-06 18:00:31
636,12228954885191566525,7,2025-02-03 22:51:13
96,9718865008578485108,10,2025-03-30 12:16:56
913,16903419173446207782,8,2023-06-21 23:35:14
956,6512700091307631983,4,2025-06-18 00:09:35
1295,1541307070660288567,1,2023-08-01 19:00:15
239,4790632421400299941,2,2023-04-17 20:04:40
684,128164068627300481,4,2024-08-17 19:17:48
394,10355809582800044746,2,2025-05-06 18:22:59
793,12505087202898663191,1,2024-08-26 20:50:40
320,8690965647812125604,10,2025-06-02 01:40:08
380,2577492641771213930,2,2024-11-24 13:15:50
1325,14362782649252662443,2,2024-08-19 09:17:14
654,5729077368434920305,1,2023-05-01 14:50:37
1464,15699918982180017475,10,2023-11-25 20:20:07
911,15659156788449752746,5,2025-02-09 02:51:19
384,8571878567437959273,6,2024-01-06 16:20:03
450,13789647131582788517,2,2025-08-20 07:22:11
197,16753761161879561658,8,2025-07-11 20:34:16
1054,11588352062871600523,9,2023-12-03 04:20:00
161,8647543917982227039,0,2024-01-03 21:57:15
270,10285524954224709142,5,2023-01-06 09:05:21
690,5607921330446581537,8,2024-11-16 16:46:00
443,14541178543432521124,1,2025-02-01 07:55:12
1263,17091887907319147453,6,2024-04-18 18:29:34
457,100567813130181859,7,2024-11-11 11:32:28
737,916066797855023571,10,2023-03-05 06:24:43
938,3254527422454745404,5,2024-01-29 13:05:59
915,15014000131700871514,8,2025-06-30 12:28:47
480,15789533155251390045,2,2025-01-25 12:23:43
758,8901582518201491488,10,2025-01-01 11:42:37
520,850083202119066060,5,2023-11-07 22:13:44
10,15482528686847956016,9,2025-01-23 07:48:31
969,7107342809464538981,9,2025-01-30 21:14:59
167,9046592719501206499,9,2024-12-15 08:43:31
1407,9535741940219810527,2,2025-06-11 16:06:07
1375,2285256807591210136,3,2023-02-13 19:20:49
153,7369635656413334879,9,2024-06-16 23:17:11
1037,787198904355938734,0,2023-10-05 10:36:20
1043,5815425609968422285,9,2025-05-13 05:32:32
681,3901146496504692736,4,2024-12-19 06:55:42
498,13154323391557520057,2,2023-05-11 00:46:12
1308,2981127749587103925,5,2024-09-02 09:20:23
929,14710493263925987554,1,2024-04-17 10:29:55
65,14833829074631479926,2,2025-01-02 08:11:50
227,12642734439591657596,10,2024-07-04 00:01:59
817,15698237661163518158,8,2024-10-20 22:49:02
1115,9378474615366328852,7,2024-06-19 22:48:01
1097,5256196075988399563,7,2023-05-03 10:02:25
1162,6456903773984029628,7,2025-08-04 03:33:46
836,4259708345780167496,9,2025-04-30 02:59:01
371,4660437261386083650,1,2023-04-01 07:46:51
662,4138190940451696173,7,2023-11-10 11:05:33
1086,7975299054558814590,5,2024-10-06 15:04:13
90,15777952134886850047,1,2024-07-25 23:00:02
947,8489438237167878533,9,2023-01-08 11:38:30
104,780846643165126934,10,2023-07-19 13:10:00
195,17953766393917399958,5,2023-04-08 13:24:20
219,5915348865229860450,9,2024-07-17 19:32:57
752,9970099235670787970,5,2024-09-18 23:43:35
1210,14682713874687081992,5,2024-10-10 01:14:09
610,10910696435579566014,6,2023-11-13 22:01:31
145,15016592707800889029,10,2025-09-20 04:24:49
472,8188514840916388059,10,2025-06-22 13:24:56
1137,12821873144749402967,8,2025-07-12 10:42:15
962,5562276961564446581,0,2025-01-15 06:21:45
300,8766141860210526780,1,2024-01-06 06:47:13
1259,8555552173532441101,7,2024-02-18 10:46:11
1049,18219308095093597638,3,2024-01-30 18:37:30
601,2248472665036650728,2,2025-02-19 19:05:22
747,6310410965851408656,4,2024-01-02 02:48:03
914,11702032935986688048,6,2023-10-24 03:59:12
917,5525189318016270286,5,2025-01-29 00:56:58
1195,18079618838081526629,2,2025-02-28 15:23:42
228,8002652703655722448,6,2023-03-03 05:54:08
447,7512186740293359243,7,2023-10-26 12:30:20
484,17566716462137588260,10,2023-08-10 23:28:12
234,11151990160420048651,8,2024-09-11 01:23:29
454,15136404664976400151,5,2024-11-11 16:35:57
90,4514436342013335365,5,2025-07-25 04:27:43
1488,16732177676735018233,4,2025-07-08 12:44:52
1059,17767288233008986552,8,2023-07-11 12:55:23
360,12315336326129153264,0,2023-10-22 17:50:57
260,620604015797859787,8,2025-01-16 00:56:11
