work_id,title,publish_year
14371686511629888616,The High Auction,1976
17032488566409237745,The Freedom Writers Diary,2024
9484349536916294734,Wintergirls,1959
6399408650244717995,All Dreamers Go to America,1963
4458631785354170077,The Botany of Desire: A Plant's-Eye View of the World,1962
1112504100611255429,Bare Bones,1957
14960468212744580600,Dare Me,1953
2985958645675777246,The Postman Always Rings Twice,1986
16903220513899883334,View Points and Points of View: A 'Phoetry Book' from Cornwall,1987
745721770522969932,"The Removable Root Cause of Cancers and other Chronic Diseases : The Effort Theory of Evolution, Chronic Diseases and Extinction",1951
7604561735334323660,Pray for Silence,2004
7592781153274785369,"Sex: How to Get More of It: A guyâs roadmap to paradise, in and out of the bedroom",1964
3647901168807076325,Revealing Eden,1959
18058672527226604384,The Success Principles: How to Get from Where You Are to Where You Want to Be,2012
10351914706538858328,Wild Geese,1972
841858247453220460,Warriors Don't Cry: A Searing Memoir of the Battle to Integrate Little Rock's Central High,1987
12770068415301517040,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,1997
13265487341245956308,Mein Kampf,1954
4279680408440094924,American Born Chinese,1967
14334838973192774237,Farmer Boy,2004
16093760907469498992,Titus Groan,2007
12926857844911605023,Every Man Dies Alone,2014
9862157875216739398,100 Ways To Motivate Yourself: Change Your Life Forever,1951
8691628405290818697,Battlefield Earth: A Saga of the Year 3000,1962
4480123283930153527,The Little Book of Lykke: The Danish Search for the World's Happiest People,1981
81649548193367684,Leadership Lessons From Mom,1977
4296259969505470186,The Egg,1984
10110470402333758330,The Coma,1980
10322774605605635373,The Body Reader,1999
9457497281927866397,The Sacred Band,1998
11302281389202712255,Without Feathers,1972
4752153606143268943,Sputnik Sweetheart,1973
1598225391829395829,Existentialism is a Humanism,2017
2347099534931328736,Night Fall,1968
18029434416544099067,"It's Not How Good You Are, It's How Good You Want To Be",1976
6636246655209061583,A Love Story How God Pursued Me and Found Me: An Impossibly True Story,1957
12173600696464637700,Case Histories,1993
9854112364865068635,Sexing the Cherry,1990
15047606547549284383,The Ask and the Answer,2016
8377712439119648300,I Will Wait for You: Eternal Bliss,1971
9764836203703756134,Reasons to Stay Alive,1954
14468275844694628047,The Rooster Bar,1967
14902586608796529135,Tell Me Everything,1980
17802521061879981794,Miracle Creek,1968
15901049485330081847,The Girl with the Lower Back Tattoo,1960
4704832583047871452,The Futurological Congress: From the Memoirs of Ijon Tichy,2011
15416350775870093861,Wicked Betrayal,1978
2278463396957105613,"Choose Yourself: Be Happy, Make Millions, Live the Dream",1980
1098727330974158612,The First Mistake,1960
16902946290720329128,Ireland,1972
223606038952983698,Salt to the Sea,2009
3710700773530042898,The Book of Laughter and Forgetting,1977
4612571013197253523,Chesapeake,2023
17005068249070893727,Claire,1961
6625928702144394590,The Virtue of Selfishness: A New Concept of Egoism,2004
10522124159579670004,The Grand Inquisitor,2013
17280180735886027987,Independent People,1999
9822885842188302954,Marriage by Law,1973
18238604362329314144,If You Could See Me Now,1992
11452779917353095310,Just Listen: Discover the Secret to Getting Through to Absolutely Anyone,2001
3883533710699440131,The Code of the Extraordinary Mind: 10 Unconventional Laws to Redefine Your Life and Succeed On Your Own Terms,2025
13802569682805354760,Introvert Power: Why Your Inner Life Is Your Hidden Strength,2006
15420766278891153997,Feeling Good: The New Mood Therapy,1994
6860537273679247758,The Five Love Languages for Singles,2009
4360140365253850,Without,1979
13034099273262993005,The Slight Edge,1973
7090498639864623875,Indian Givers: How the Indians of the Americas Transformed the World,1987
37893504014245774,Hearts in Atlantis,1998
17956918951276837987,The Reader of Acheron,1952
14805282490468749416,Sentinels: Book 1 Part 1 of The One True Child Series,1982
16582278282989083389,Guardians,1981
14868733503018839949,Mutant Message Down Under,1972
10141108097756164430,A Year Down Yonder,1961
938026080650303820,The Devotion of Suspect X,2022
5536490171900154219,"Life, the Universe and Everything",2024
5040338472067355197,Failed States: The Abuse of Power and the Assault on Democracy,1985
15361547370697869282,The Shoemaker's Wife,2007
15636320839423432901,All Things Wise and Wonderful,1956
8478662336838049178,Dreams of Leaving,2003
11489944906818304621,The Twenty-One Balloons,2015
11096647182210780702,Tripwire,1958
2657921947775210668,Small Is Beautiful: Economics as if People Mattered,1993
10028144087250511634,The Camel Club,2019
13972075042620268682,The Well House III: The Redemption,1975
9268599195334673272,The Kiss Quotient,1953
15426355527576114062,Doctor Faustus,1954
4243117139190703754,Reinventing Your Life: The Breakthrough Program to End Negative Behavior...and Feel Great Again,2010
694435842121230023,The Zima Confession,1987
2443363682020075567,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,1968
6224596179469249119,Evil Under the Sun,2010
13114458121068843004,Running Wild,1980
12632512560192194362,"59 Seconds: Think a Little, Change a Lot",2011
10641870543374835578,King Rat,1987
11707373863200967033,How to Think Like Leonardo da Vinci: Seven Steps to Genius Every Day,2015
15613525658894557351,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,2025
17349552939546108241,A Pair of Blue Eyes,1966
12981914918104715601,Rivers of London,2011
5128127842488341201,Rules of Prey,1976
12206841987951785978,On Earth We're Briefly Gorgeous,1959
10629633672341198639,Diary of a Drug Fiend,1955
2401823310390194039,The Magnificent Ambersons,1962
6805005839489932451,The Power of Intention: Learning to Co-Create Your World Your Way,2005
4895803706590852351,MARS,2005
9957750569040434805,Little Earthquakes,2025
9452156114149504328,Goals!: How to Get Everything You Want Faster Than You Ever Thought Possible,1951
6660267972977160481,The Broken Wings,1962
5429839340817663548,April Morning,1952
10717766065384951183,The Doomsday Key,1977
1472915250559975845,Factfulness: Ten Reasons We're Wrong About the World â and Why Things Are Better Than You Think,1996
12451534066950022095,The Soul of an Octopus,2003
17673620507017715841,Warrior of the Light,1994
12424392131735319941,The Collected Poems of W.B. Yeats,1974
15039770056230100296,Gitanjali,2005
15873579704355385109,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,1999
12711880881844564288,Will I Ever Be Good Enough? Healing the Daughters of Narcissistic Mothers,1965
9127903972334029131,Desert Flower,1980
9535650972299580510,Among the Hidden,1965
16297309690997979882,The Windup Girl,1980
17226397506873570564,"Hot, Flat, and Crowded: Why We Need a Green Revolution â and How It Can Renew America",2010
13829734407527003978,The Torah Codes,1969
15923005353004312515,All That is Red,2009
8508267328036943320,The Oaks,2012
9653038389743940642,Angels Fallen,1998
15458126556068648721,Mentor Me: GA=T+EâA Formula to Fulfill Your Greatest Achievement,1968
10902155679876604226,Mason & Dixon,2025
9487979642903937024,Bane of the Innocent,1999
15097153798968695672,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,1983
3292533995201942773,Storm and Silence,1985
16954181677949264662,Shadows of Damascus,1966
15496996024324108935,How to Be a Bawse: A Guide to Conquering Life,1955
16206512712199523580,Calm the F*ck Down: How to Control What You Can and Accept What You Can't So You Can Stop Freaking Out and Get On With Your Life,1957
15477145673294655962,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",1993
379413284598198260,Trueman Bradley - The Next Great Detective,1951
8560253389500270023,Give Me Tomorrow: The Korean War's Greatest Untold Story,1952
16321545248265628039,Streaking For Mother,1978
6208294459603029166,The Persian Boy,1968
4926473069356428202,Batman: The Killing Joke,2003
14343321077471747871,Revealing Visions,1971
6705296924644260434,Nothing,2007
6437001661925145341,Night Train to Lisbon,1968
9298386411280810635,The Revolution Betrayed,2003
1315283432381734353,"King Henry IV, Part 1",1990
12986865906651349880,Retrieving for All Occasions,2000
13529587213090308116,Temper,2013
16685014958099649136,Blood Fund: A Novel,2007
13273219900900812616,Self-Compassion: The Proven Power of Being Kind to Yourself,1961
16500779401812152692,Primed For Revenge,1963
17677247158040973788,Monsters of Men,1989
6390870896646689890,"Emotional First Aid: Practical Strategies for Treating Failure, Rejection, Guilt, and Other Everyday Psychological Injuries",1986
13497900341088611920,The Silent Corner,1987
6199512432937054016,One Night with the Prince,1988
16346654322083716846,Loving What Is: Four Questions That Can Change Your Life,2014
5449541898359467794,A Bad Case of Stripes,1960
6728250546511845405,The Good Soldier Å vejk,1964
3149060164271443222,Nonviolent Communication: A Language of Life,1952
9327358927795025703,A Visit from the Goon Squad,1981
16390435136295643637,"Zen Mind, Beginner's Mind: Informal Talks on Zen Meditation and Practice",1966
5181687983778647977,A Court of Mist and Fury,1961
2370188229033088621,The Anxiety and Phobia Workbook,1993
9076316448222968421,Darwin's Dangerous Idea: Evolution and the Meanings of Life,1994
17449804458258675511,Moonraker,1957
1523074135598370843,The Nerdist Way: How to Reach the Next Level,1988
1705071730049722435,Outwitting the Devil: The Secret to Freedom and Success,2003
979525867058054255,Pillar of Light,2019
17341009480232448061,Shadow and Bone,2004
16750781500957031940,Infected,1995
528327477036350169,Alice's Adventures in Wonderland & Other Stories,2024
1204114949777931783,That Hideous Strength,2020
448007251151784358,"Now, Discover Your Strengths: The revolutionary Gallup program that shows you how to develop your unique talents and strengths",2005
3394113395383588712,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",1957
11454662470063441892,Interesting Times,2017
9542219779326167937,The Summer Book,1953
5504651508311780280,Bridget Jones's Diary and Bridget Jones: The Edge of Reason,2002
16355010271340562424,The Death and Life of Great American Cities,1982
13220984836733722976,"Look Homeward, Angel: A Story of the Buried Life",2012
17970093514996988953,Battlefield Of The Mind: Winning The Battle In Your Mind,2025
5726247279554101060,The Closers,1975
2923659264417754171,The Women of Brewster Place,1971
18177551531939951093,Tales of a Fourth Grade Nothing,2016
17449821548432118017,The Book of Joy: Lasting Happiness in a Changing World,2012
17151800529834863153,He Chose the Nails: What God Did to Win Your Heart,1998
9922450176958249632,The Forsyte Saga,2023
11490195418315628762,The Practicing Mind: Bringing Discipline and Focus into Your Life,1957
12210382279683433001,The Grim Grotto,2024
2447050413316572688,Extreme Ownership: How U.S. Navy SEALs Lead and Win,2010
13486900282503353973,Hidden Mickey: Sometimes Dead Men DO Tell Tales!,1971
10835006982288956627,Rainbow Six,2015
1896651637830889295,Home Made Pirates - A Story from the Seas,1998
1206714720616186967,I am an Island,1992
2281993065725158638,Reimagined: How amazing people design lives they love,1997
2835326430506766698,Instruction Manual for the 21st Century Samurai,2018
6102070574609141374,Discipline and Punish: The Birth of the Prison,1988
9934862877917763317,Acclamation,1999
3106819819872288331,"Choosing Light: When an Earthquake Buried Me and My Family for 5 Days, I Learned to Fully Live",1953
3904875410021739991,Know My Name,2012
12720543427051999295,Il cavaliere inesistente,2000
5276914521843255661,Suicide Notes,2015
954343309044152757,Louder Than a Whisper: Clearer Than a Bell,2023
1479143135109803135,Invitation to a Beheading,1961
6355230324224302459,Jackdaws,1996
15835662140028110109,It Began With Ashes,1987
11156271818768873831,I See You,2013
6584145808009400716,EVO,2002
5785393353012175237,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,2022
16425630544795295558,Seeing Karma,2018
15053852450994070892,Elevation,1992
105771846087931507,The Darkest Minds,1991
7866425336865626206,Barabbas,1957
9385004428759419952,Tippy the Knight,2021
12980013457744529441,Assata: An Autobiography,1980
13172173547581193410,Secret Deceptions,1975
3750100810772819053,Sensual Desires,2001
14698743292887814101,To Your Scattered Bodies Go,1974
12419210244400453850,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",1958
16470802764704088682,Betrayal High,2015
16274895031095660622,Dreamer,1985
457286468483379557,The Angel and the Apothecary,1995
755250541052918184,"Punished by Rewards: The Trouble with Gold Stars, Incentive Plans, A's, Praise and Other Bribes",1993
15555000236967654150,The 7-Day Flat-Belly Tea Cleanse: The Revolutionary New Plan to Melt Up to 10 Pounds of Fat in Just One Week! by Kelly Choi | A 10-minute Summary,1995
8873774142543537453,The Anti-Christ,2011
11755775078157862576,The Creature from Jekyll Island: A Second Look at the Federal Reserve,1994
11759007961699458418,The Healer's Apprentice,1963
13572001569470916755,The Cay,1993
3947433556904250512,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life,2002
16565849256376497713,Relentless: From Good to Great to Unstoppable,1978
2051877276283457344,Why Evolution Is True,1992
10691874344620607158,My Name is Joe,2016
1733258791181271914,In the Country of Last Things,2017
5138323197833228206,This Is How It Always Is,2001
16592080698371029288,"Love Is a Mix Tape: Life and Loss, One Song at a Time",2005
15507336491169676773,The Doomsday Conspiracy,2010
3457519114330555768,Home: A Hidden Tale - Sinister Tales,1978
1817042171509500327,The Sweetness at the Bottom of the Pie,1970
13584289203000245200,Falsely Accused of the Unthinkable,1957
3677875807107903857,Willpower: Rediscovering the Greatest Human Strength,2017
5130856295915536152,La casa de Bernarda Alba,1983
18344073361475470558,The Likeness,2023
5472287065580796713,How to Make People Like You in 90 Seconds or Less,1976
2122029667396703724,How to Have Confidence and Power in Dealing with People,2018
11646036027425576229,Six Thinking Hats,1994
16058056597132720807,Unbearable Lightness: A Story of Loss and Gain,1980
10661869479076067562,Kidnapped,1954
1025287156871053755,The Improbable Wonders of Moojie Littleman,1958
12545608228877637393,Baby Teeth,1957
4761436397813323092,Looking for Mr. Goodbar,1975
18071868279872646180,Bulfinch's Mythology,1962
12766984123013932058,Your Erroneous Zones,1976
12616399464417796877,Love Warrior,2011
15912260274690751441,Things Not Seen,2022
16714711508779465652,A Man Named Dave,2025
12444233919498968571,Mourning Grey: Part One: The Guardians Of The Temple Saga,1979
7100461037405867219,The Sands of Time,1979
16554354010254514759,Red Mars,1962
13419825270827594049,The Scarecrow,2025
16526554670413770702,The Keeper of the Bees,2001
6740915604112630859,The Body in the Library,1997
18062604304122594202,A Girl of the Limberlost,2000
14737894516495167159,Farm Sanctuary: Changing Hearts and Minds About Animals and Food,1989
16099976842937757683,Fed Up! A Relatable Memoir,1952
2310893855138254804,"Calvin & Hobbes Books, Tenth Anniversary Book",1964
13837355036044696565,How to Kill an Incubus,1960
18414539937499979958,The Brutal Telling,1975
175745931918979883,Lanark,1999
1502988514706277678,Black Swan Green,1968
13891683964405565702,The Rise of Theodore Roosevelt,1965
14868294238788113026,Faerie Tale,2011
5256196075988399563,The 101 Dalmatians,2019
3203269292944727996,The Vile Village,2006
12242537439276988284,The Mephisto Club,1981
15652970814392671466,The Fairy-Tale Detectives,1958
14458490970250368773,I Too Had a Love Story,1964
13293463432450074364,Where Eagles Dare,1957
9080717232148966939,Art of 4 Elements,2006
10737455878438207173,Fantastic Mr. Fox,1995
617291539365544207,The Summons,1991
12487770972278121327,Lesson II,1987
16845682579379749532,Education of a Wandering Man: A Memoir,1963
10858866976992624072,Five Point Someone: What Not to Do at IIT,1980
13922563638681006064,Enigma,1973
5708568544651256989,Cider with Rosie,1977
5061702342929620420,Titus Andronicus,2005
7519897179344981696,Gerald's Game,1961
17202809437971186639,The Human Comedy,1958
10443007011605524287,The Bad Girl and the Good Boy,1991
12625370465350885412,I'm OK - You're OK,2000
8415725696878297951,Jeremy and the Witchesâ Medallion: The Witch Hunt,1988
4101270617451350387,Everything is F*cked: A Book About Hope,1957
947877024803268578,Testimony,2017
8005289370392151129,Hegemony or Survival: America's Quest for Global Dominance,1989
7889535064197111208,Chelsea Chelsea Bang Bang,2015
4327722730216797004,The Urantia Book,1961
6746143180042951378,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,1987
14912341351838095638,The Art of Thinking Clearly,2007
13736059314863868207,7th Heaven,1978
18291034511596209704,Tell Me You Want Me,1986
10365959674740470787,Dept. of Speculation,2005
1976300032741949178,The Four Loves,1986
4768569367012716265,The Ballad of the Sad CafÃ© and Other Stories,2011
11864215125016411789,Do What You Are : Discover the Perfect Career for You Through the Secrets of Personality Type,1987
12299756078058563405,The Beautiful and Damned,1978
2240386054786458736,The Prisoner of Heaven,1989
5519520874598949914,Valley of the Dolls,1964
2083103862884076902,Growing Up American: A Novel,2014
17826968179317436175,Missing You,1975
14377117413036894834,Self-Publishing In the Eye of the Storm,1969
1037223945937849800,The Traveler,2010
10207028406232560999,The Importance of Being Wild,1973
16792574365379180427,Way to Be!: 9 Ways To Be Happy And Make Something Of Your Life,1971
11969231954935573799,Toxic Parents: Overcoming Their Hurtful Legacy and Reclaiming Your Life,2017
1306263295199218930,The Cloister Walk,1995
12697281535654651462,"Adversity Builds Character; An Inspirational True Life Story of Disability, Addiction and Acceptance",2024
3733102239336932059,U-10,1972
12729972837976701017,Broken for You,1997
14066688645175301784,The Melancholy Death of Oyster Boy and Other Stories,2008
6228664609851093097,The Age of Reason,2004
10743409250123285874,Bounty from the Box: The CSA Farm Cookbook,2007
2301561783720480503,The Third Twin,1995
14152798533393422450,Get Your Sh*t Together: How to Stop Worrying About What You Should Do So You Can Finish What You Need to Do and Start Doing What You Want to Do,1955
17452208295363490974,"Search Inside Yourself: The Unexpected Path to Achieving Success, Happiness",1995
7315473178869114865,The Six Sacred Stones,1964
10347046190836329141,The Gate to Women's Country,1965
2699958505058542984,"The Sea, the Sea",1994
17821102536856177312,Worth Dying For,1976
14467710935123445263,"Always Outnumbered, Always Outgunned",1977
1746323358177350250,The Most Dangerous Game,2016
14569294933603935919,Waiting for the Barbarians,1975
16849541269155324686,Unlimited Power: The New Science Of Personal Achievement,1997
5843392798628238570,Joseph and His Brothers,1962
910712361472619407,"Handcuffs, Kisses and Awkward Situations: Mystery Romance",1963
7262334791974201489,The Drowned and the Saved,1994
15367576878767218586,From Blood and Ash,1959
15527780744768135950,"Overwhelmed: Work, Love, and Play When No One Has the Time",1998
1924521538572451953,Rapture in Death,1995
5538078222800176428,"A Pattern Language: Towns, Buildings, Construction",1983
10736111365510029434,The Slave,2013
3384584313694811714,Pay It Forward,1953
75614650661061291,"You Are a Badass Every Day: How to Keep Your Motivation Strong, Your Vibe High, and Your Quest for Transformation Unstoppable",1969
1187788455802218478,Notorious RBG: The Life and Times of Ruth Bader Ginsburg,2019
6618021818274184125,Make It Stick: The Science of Successful Learning,1990
10018087358479402511,"The 5 Second Rule: Transform Your Life, Work, and Confidence with Everyday Courage",1969
8595171345017751060,Touching Spirit Bear,1959
6010627367355187190,Strangers on a Train,1958
1452913523612671007,And Only to Deceive,1994
16399797185454598742,The Lean Startup,1975
9818341175114816178,The Ipswich Bus,2024
3198272837440053484,Truthwitch,1999
14976899658011495981,The Violets of March,1981
10886172853305940499,The Black Cat,1997
1151928243888355939,Naked Empire,1968
11401897801925952457,"Mini Habits: Smaller Habits, Bigger Results",2001
9322893738441793165,Strength to Love,1958
17948952293441148253,"Zen Flesh, Zen Bones: A Collection of Zen and Pre-Zen Writings",1953
12187770653597756003,The Twits,2018
17222042369932655480,Drama,1980
4063368880387889024,More Than Human,1994
16129855631325273021,A Nearly Normal Family,1989
12000129472395524068,Tribe Of Mentors: Short Life Advice from the Best in the World,2006
15607613929524106134,Sackett,2004
11663697145134580902,What to Expect When You're Expecting,2009
2878916767737670131,The Last Straw,2005
4100624943484061537,The Complete Conversations with God,1966
14865299670912946696,The Art Book,2009
11096321664530405813,The Origin of Consciousness in the Breakdown of the Bicameral Mind,1987
4740780697060772093,House Atreides,2022
18059857148401757487,The Looking Glass Wars,2008
15663950792859747772,Miracle in the Andes,1958
5498714970034532553,Ramona the Pest,1994
10655746952541043386,Freak the Mighty,1987
17147105193863605330,Flame in the Mist,1965
14000432703090011014,The Paradox of Choice: Why More Is Less,2004
7093177777619340711,A Rule Against Murder,1970
12143737042091251759,Barbarian Days: A Surfing Life,2002
3310784660501175729,Peace Is Every Step: The Path of Mindfulness in Everyday Life,1960
9955404972344840917,One Small Step Can Change Your Life: The Kaizen Way,2011
5036331915158921299,Here Be Dragons,1978
4109479109432726967,Boy Meets Girl: Say Hello to Courtship,1956
16403453684988759767,Seth Speaks: The Eternal Validity of the Soul,1957
10392032933607830173,American Dirt,2005
3991115711156014570,Stupeur et tremblements,1964
3381650819196941324,The Fan Man,1988
10865615995395359511,Doll Bones,2019
9485000681354494772,Rise of the Evening Star,1995
15907243278256306698,The Monk,1952
3520315320677047462,The Einstein Enigma,1977
5091483347573943386,One Good Turn,1957
14677453601632441973,"Nocturne, Opus 1: Sea Foam",1957
17544607058357299859,How to Find A Job: When There Are No Jobs A Necessary Job Search and Career Planning Guide for Today's Job Market,1968
3225944122958640281,"Leadership: Past, Present & Future",1953
10695415945479954971,Grave Beginnings,1965
3451261886385884925,Mars Base 1: A new discovery!,1956
12524507666233214422,First Light,1997
12098232248921161365,Child of the Erinyes Collection: The Bronze Age,2005
2586749752360041315,Crucial Lessons,2014
13934489317383481558,The Beech Tree,1965
12137731498958901681,Leather Pants,1990
1478525142987436342,Dragons Don't Dance Ballet,1965
5374678931154933886,5 Stars,2018
8652695309896002404,Enough: Silencing the Lies That Steal Your Confidence,1977
11410850622513144382,Warping Minds & Other Misdemeanors,2001
18167626770841104303,Aegis Rising,1992
6950683574064868731,Let it Snow,1964
5109331917672127734,Four: A Divergent Story Collection,1975
1065141808780462158,Cinema of Shadows,1989
4244200170260190280,Five Smooth Stones,1993
11597563950752676536,Interview with a Master,1960
14457057183467657761,A Memory Worth Dying For,1987
9676724635908791258,Tainted Pictures,1967
16071183606035302807,The Song of the Dodo: Island Biogeography in an Age of Extinctions,2024
5760402157232511505,"Alana Candler, Marked for Murder",1998
9657187698781726172,Crossing's Redemption,1985
7899199097733723065,This Star Won't Go Out: The Life and Words of Esther Grace Earl,1979
2443660912157162082,Are You My Mother? A Comic Drama,1959
15819574306629434621,ÚØ±Ø§ØºâÙØ§ Ø±Ø§ ÙÙ Ø®Ø§ÙÙØ´ ÙÛâÚ©ÙÙ,2016
5758546718341394920,Whispers In The Tall Grass,1971
7633965011880342157,John: A Biography,2022
14283761256618073133,Rock Notes,1964
12886992348167202455,The World of Yesterday,1965
3784285641422560281,Shahnameh: The Persian Book of Kings,1962
16945515089056634874,A Three Course Meal for the Mind,2024
6087671376048175573,Dark Guardian,2021
8063870045810186221,"Henry and June: From ""A Journal of Love"": The Unexpurgated Diary of AnaÃ¯s Nin, 1931-1932",1961
16567147536277244492,When God Whispers Your Name,1955
3660017218023717,"Ultralearning: Master Hard Skills, Outsmart the Competition, and Accelerate Your Career",2007
4102418716827590643,Circles,1953
8994868812869555284,The Ethical Slut: A Guide to Infinite Sexual Possibilities,1956
7361728844691325490,à¤®à¥à¤¤à¥à¤¯à¥à¤à¤à¤¯,2018
8501476874756973794,Meditation: Insights and Inspirations,1954
3950530241253925587,The Jaguar Warrior,1973
2241592412712967749,The Future of Artificial Intelligence in Digital Marketing,1960
2147447189702177208,The Portable Atheist: Essential Readings for the Nonbeliever,1977
17024662195247379656,Awareness: The Perils and Opportunities of Reality,1995
1172370736235863522,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life",1992
13416858463110836991,Politics,2009
12340977241292502612,Agency Rules - Never an Easy Day at the Office,1957
2248472665036650728,E-Squared: Nine Do-It-Yourself Energy Experiments That Prove Your Thoughts Create Your Reality,2014
12614949701600808926,1421: The Year China Discovered America,2001
7783095028518067936,Metaphysics of Sound,2018
1755068882049342216,The Deal: A Prequel of Marriage by Law,2024
4840692960691971582,The Reckoning,2025
14146101154187860583,Ø§ÙØ£Ø±ÙØ§Ø­ Ø§ÙÙØªÙØ±Ø¯Ø©,1981
100325795759841914,Chanakya's Chant,1998
16430626879501484347,Vanderbilt: The Rise and Fall of an American Dynasty,1996
6672007468268623792,The Book: On the Taboo Against Knowing Who You Are,1998
5514797344564155832,The Palace of Illusions,2002
10013997317234481290,Faefever,2001
10890496244025123884,Velvet Elvis: Repainting the Christian Faith,1978
1417761520629750077,The Inheritance of Loss,2020
5961279468504735619,Six Pillars of Self-Esteem,1950
5466684665133235023,Tangled,2024
2651381043716442074,Spark of Life,1965
1531643700282562784,"Skinny Bitch: A No-Nonsense, Tough-Love Guide for Savvy Girls Who Want to Stop Eating Crap and Start Looking Fabulous!",2002
8340004424149402699,Villa Incognito,1958
15423989130206050055,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,1968
8029522994480735787,The Naughtiest Girl in the School,1952
9517736310043730861,Bitten,2007
1464362899293163544,The Wings of the Dove,1979
4712584397040852706,Wanted: Dead or Undead,2019
129081464353765011,The Book of Awakening: Having the Life You Want by Being Present to the Life You Have,2006
5996913745999314109,The Unicorn Tree,1964
5204981589457845447,Copper Sun,1984
12489803686069150492,Burnout: The Secret to Unlocking the Stress Cycle,1972
16708307555302212674,Heavier Than Heaven: A Biography of Kurt Cobain,2017
16731176731488006917,The Door,2013
16643587937540615797,Who Could That Be at This Hour?,1954
10790560402908589023,The Storyteller's Secret,1979
11141725581656592173,SchrÃ¶dinger's Cat Trilogy,2015
11503844178997918830,The Diaries of Adam and Eve,1966
17881836511794904384,As the Crow Flies,1955
12772621449727254180,The Golden Notebook,1951
11640367732881892904,It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff,1975
15059326716856752609,The Adventure of the Christmas Pudding,2003
18006421654321825718,The Declaration,1999
10276965073371628199,The Longest Day,1955
17717777918556483096,Ð Ð¾ÐºÐ¾Ð²ÑÐµ ÑÐ¹ÑÐ°. ÐÐ°Ð¿Ð¸ÑÐºÐ¸ ÑÐ½Ð¾Ð³Ð¾ Ð²ÑÐ°ÑÐ°,1986
6902474808717966220,The Valley of Vision: A Collection of Puritan Prayers and Devotions,1961
16558768759877852460,Family Matters,1990
10759920055821727069,The Judgement,2007
6770536740620802383,The Language of God: A Scientist Presents Evidence for Belief,1962
11759244675910807773,Demented,1994
17614704144123140196,The Book Your Church Doesn't Want You to Read,1971
14751092497455732020,Vampire Academy Collection,1987
16098109206352939286,The Vampire's Assistant,1978
15435346656582247338,The Introvert Advantage: How to Thrive in an Extrovert World,1988
7683039490636214518,The Miracle of Forgiveness,1987
3630551734263632989,Bet Me,1981
2968311050723458472,The Collected Poems of Emily Dickinson,1987
1015862579858056675,Logicomix: An Epic Search for Truth,2024
359994862013523453,Magic Alex and the Secret History of Rock and Roll,1982
9945567952805692164,"George, Nicholas and Wilhelm: Three Royal Cousins and the Road to World War I",2023
14406723515815844990,The Psychology of Money,1950
1171547307101154743,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",1956
16631535144939173608,Ironweed,1958
14499786715889204084,The Fifth Sacred Thing,1950
8135312422004387507,Spencerville,1961
15346781695937897939,Why Be Happy When You Could Be Normal?,2008
13931987734729655471,Honey the Hero,1989
1629637934598726501,Crocodile on the Sandbank,1970
11285378944129678945,The Lone Ranger and Tonto Fistfight in Heaven,1985
1003633377277370905,Good Night Stories for Rebel Girls: 100 Tales of Extraordinary Women,1980
9942844643081769392,To the Nines,2005
9461254087800843064,"The Oresteia: Agamemnon, The Libation Bearers, The Eumenides",1962
6152268600658593263,Nasty People,2008
400363290068920869,Maximum Achievement: Strategies and Skills That Will Unlock Your Hidden Powers to Succeed,2014
12258217413290118949,The Heart's Invisible Furies,1995
13761432628461359871,Half Magic,2006
5159307656700921147,The Far Side Gallery,2023
10162300168607273216,I'd Rather Be Riding My Bike,1986
14375880960142498654,Journals,2023
9957134148090811041,"Persepolis, Volume 1",2017
3163258391665452688,Rose Under Fire,2018
16115875786065261139,Silent Pantheon,1952
3483853621217085775,The Confessor,2007
4534830344654799064,The Mindful Way through Depression: Freeing Yourself from Chronic Unhappiness,2017
6505131261490708908,Possessing the Secret of Joy,1966
11091217169762558412,The Good German,1999
754476843795238795,Spring Snow,2012
235302055624900971,Hallowe'en Party,1986
549004899639766028,The Grave Tattoo,1975
4255187348105132701,A Guide to the Good Life: The Ancient Art of Stoic Joy,1952
9222410565665293250,Persepolis Rising,1964
279872977970595983,Traveling Light: Releasing the Burdens You Were Never Intended to Bear,2021
12797543951642330348,Nathan der Weise,2012
4561076022179747239,The Fox and The Hound,1989
4757098253744441782,The Madman,2021
13187522492431608076,Hallowed,1954
